VD;STATUS;POLÍTICA COML.;CODIGO;PEOP;LOJAS;REGIAO GGL;REGIAO GR;REGIAO DIV;NOME GGL;NOME GR;NOME DIV;REGIAO IM;ENDEREÇO;BAIRRO;CIDADE;UF;CEP;Latitude;Longitude;ESCOAMENTO;NOME DA FACHADA;INAUG.;SAFRA;CLUSTER;"CLUSTER 
ABREV.";PARCELAMENTO;"CLUSTER DE 
PARCELAMENTO";TELEFONE1;TELEFONE2;CELULAR;E-MAIL;2ª a 6ª;SAB;DOM;FUNC.;TIPO LOJA;FACHADA;PSICOTRÓPICOS;FARMÁCIA POP.;"SERVIÇOS
 FARMACEUTICOS";VACINAS;IFOOD;RAPPI;CORNER SHOP;SUPER EXPRESSA;VAGAS/ESTACIONAMENTO;BICICLETARIO;PDVs ATIVOS;IMOBILIÁRIO;CD SUPRIDOR;INSCR. ESTADUAL;CNPJ;CENTRO DE CUSTOS;VD NOVO;DATA DA UNIFICAÇAO;CNPJ NOVO;DATA INATIVAÇAO;REALOCAÇÃO;DATA DA VIRADA;EAC;DENGUE/COVID;INJETAVEIS;REFORMA;Operadora;Circuito/Designação;ID VIVO
205;ATIVA;549;205;VD205;DSP ARICANDUVA;SP ARICANDUVA;SP LESTE NORTE+PR;SUL;CAMILA BORGES;VALTER TOMAZ;BRUNA COSTA ;SP GDE. SP Z.LESTE-GUARULHOS;AV. RIO DAS PEDRAS, 1200;JD. ARICANDUVA;SAO PAULO;SP;03452-100;-23.565893;-46.512616;ESCOADORA;DROGARIA SAO PAULO;5/3/2005;MADURA;CBR_M;CBR;Parcela minima de 40 e até 3X;PADRÃO;(11)2722-5798;2726-3704;(11)93290-9650;aricanduva@dpsp.com.br;24 HORAS;24 HORAS;24 HORAS;24 HORAS;RUA;N/C;COMERCIALIZA;COMERCIALIZA;INATIVO;INATIVO;ATIVO;INATIVO;INATIVO;ATIVO;10;-;4.0;TAKANO;910;254138146112;61.412.110/0211-52;2002050000;-;-;-;;NÃO;-;INATIVO;INATIVO;OPERACAO;-;;;
2445;ATIVA;531;2445;L2445;DSP COSTA BARROS;SP ARICANDUVA;SP LESTE NORTE+PR;SUL;CAMILA BORGES;VALTER TOMAZ;BRUNA COSTA ;SP GDE. SP Z.LESTE-GUARULHOS;R COSTA BARROS,2050;SITIO PINHEIRINHO;SAO PAULO;SP;03210-001;23.601586;46.548039;NORMAL;DROGARIA SAO PAULO;11/25/2023;2023;CBR_G;CBR;Parcela minima de 40 e até 3X;PADRÃO;(11) 2318-2500;(11) 2318-2501;(11)93778-7382;costa.barros@dpsp.com.br;24 HORAS;24 HORAS;24 HORAS;24 HORAS;RUA;NEW;COMERCIALIZA;-;OPERACAO;OPERACAO;INATIVO;INATIVO;INATIVO;INATIVO;-;-;;TAKANO;910;120996520115;61.412.110/1221-88;2024450000;-;-;-;;SIM;-;OPERACAO;INATIVO;OPERACAO;-;;;
094;ATIVA;627;94;VD094;DSP PARQUE SAO LUCAS;SP ARICANDUVA;SP LESTE NORTE+PR;SUL;CAMILA BORGES;VALTER TOMAZ;BRUNA COSTA ;SP GDE. SP Z.LESTE-GUARULHOS;AV. DO ORATORIO, 2391;VILA PRUDENTE;SAO PAULO;SP;03221-100;-23.592532;-46.546395;NORMAL;DROGARIA SAO PAULO;11/16/1992;MADURA;POP_P;POP;Parcela minima de 40 e até 3X;PADRÃO;(11)2211-1520;(11)2211-5582;(11)97158-6863;pslucas@dpsp.com.br;24 HORAS;24 HORAS;24 HORAS;24 HORAS;RUA;N/C;COMERCIALIZA;COMERCIALIZA;INATIVO;INATIVO;ATIVO;ATIVO;INATIVO;INATIVO;13;-;3.0;ANTIGO;910;282085239110;61.412.110/0097-05;2000940000;-;-;-;;NÃO;-;INATIVO;INATIVO;OPERACAO;-;;;
645;ATIVA;627;645;VD645;DSP PARQUE SAO RAFAEL;SP ARICANDUVA;SP LESTE NORTE+PR;SUL;CAMILA BORGES;VALTER TOMAZ;BRUNA COSTA ;SP GDE. SP Z.LESTE-GUARULHOS;AV BARONESA DE MURITIBA, 60 B;PARQUE SAO RAFAEL;SAO PAULO;SP;08311-080;-23.623517;-46.471984;NORMAL;DROGARIA SAO PAULO;2/6/2014;MADURA;CBR_G;CBR;Parcela minima de 40 e até 3X;PADRÃO;(11)2018-5563;2018-5558;(11)97194-9275;psrafael@dpsp.com.br;07 ÀS 23;07 ÀS 23;07 ÀS 23;DOMINGOS E FERIADOS;RUA;N/C;COMERCIALIZA;COMERCIALIZA;INATIVO;INATIVO;ATIVO;ATIVO;ATIVO;ATIVO;-;-;3.0;ANTIGO;910;332054934116;61.412.110/0536-07;2006450000;-;-;-;;NÃO;-;INATIVO;INATIVO;OPERACAO;-;;;
116;ATIVA;627;116;VD116;DSP SAO MATEUS;SP ARICANDUVA;SP LESTE NORTE+PR;SUL;CAMILA BORGES;VALTER TOMAZ;BRUNA COSTA ;SP GDE. SP Z.LESTE-GUARULHOS;AV. MATEO BEI, 3048;SAO MATEUS;SAO PAULO;SP;03949-300;-23.607043;-46.478589;ESCOADORA;DROGARIA SAO PAULO;2/15/1996;MADURA;CBR_M;CBR;Parcela minima de 40 e até 3X;PADRÃO;(11)2962-9647;(11)2919-4346;(11)97239-3370;smateus@dpsp.com.br;07 ÀS 23;07 ÀS 23;07 ÀS 23;DOMINGOS E FERIADOS;RUA;NEW;COMERCIALIZA;COMERCIALIZA;OPERACAO;INATIVO;ATIVO;INATIVO;INATIVO;ATIVO;15;-;3.0;TAKANO;910;332238255118;61.412.110/0121-61;2001160000;-;-;-;;NÃO;-;OPERACAO;INATIVO;OPERACAO;-;;;
2337;ATIVA;49;2337;L2337;DSP SAO MATEUS II;SP ARICANDUVA;SP LESTE NORTE+PR;SUL;CAMILA BORGES;VALTER TOMAZ;BRUNA COSTA ;SP GDE. SP Z.LESTE-GUARULHOS;AV MATEO BEI,1938;SAO MATEUS;SAO PAULO;SP;03949-100;23.59977;-46.4853;NORMAL;DROGARIA SAO PAULO;6/30/2022;2022;POP_M;POP;Parcela minima de 40 e até 3X;PADRÃO;(11)2365-3384;2365-3389;(11)93328-1917;smateus2@dpsp.com.br;07 ÀS 23;07 ÀS 23;07 ÀS 23;DOMINGOS E FERIADOS;RUA;NEW;NÃO COMERCIALIZA;-;OPERACAO;OPERACAO;ATIVO;INATIVO;INATIVO;ATIVO;-;-;3.0;TAKANO;910;136008810117;61.412.110/1141-69;2023370000;-;-;-;;NÃO;-;INATIVO;INATIVO;OPERACAO;-;;;
161;ATIVA;627;161;VD161;DSP SAPOPEMBA;SP ARICANDUVA;SP LESTE NORTE+PR;SUL;CAMILA BORGES;VALTER TOMAZ;BRUNA COSTA ;SP GDE. SP Z.LESTE-GUARULHOS;AV. SAPOPEMBA, 8467;JD. GRIMALDI;SAO PAULO;SP;03988-010;-23.598535;-46.518445;NORMAL;DROGARIA SAO PAULO;5/23/2000;MADURA;CBR_M;CBR;Parcela minima de 40 e até 3X;PADRÃO;(11)2143-9366;2143-7433;(11)97271-5236;sapopemba@dpsp.com.br;07 ÀS 23;07 ÀS 23;07 ÀS 23;DOMINGOS E FERIADOS;RUA;N/C;COMERCIALIZA;COMERCIALIZA;OPERACAO;INATIVO;ATIVO;ATIVO;INATIVO;ATIVO;14;-;3.0;ANTIGO;910;688275896114;61.412.110/0167-44;2001610000;-;-;-;;NÃO;-;INATIVO;INATIVO;OPERACAO;-;;;
667;ATIVA;627;667;VD667;DSP SAPOPEMBA II;SP ARICANDUVA;SP LESTE NORTE+PR;SUL;CAMILA BORGES;VALTER TOMAZ;BRUNA COSTA ;SP GDE. SP Z.LESTE-GUARULHOS;AV SAPOPEMBA, 11727 SALOES 01 E 02 TERREO;JARDIM ADUTORA;SAO PAULO;SP;03989-010;-23.612414;-46.494989;NORMAL;DROGARIA SAO PAULO;6/30/2014;MADURA;CBR_P;CBR;Parcela minima de 40 e até 3X;PADRÃO;(11)2306-1897;2306-1917;(11)97341-4666;sapopemba2@dpsp.com.br;07 ÀS 23;07 ÀS 23;07 ÀS 23;DOMINGOS E FERIADOS;RUA;N/C;COMERCIALIZA;COMERCIALIZA;INATIVO;INATIVO;ATIVO;INATIVO;ATIVO;ATIVO;-;-;3.0;ANTIGO;910;420137167112;61.412.110/0567-03;2006670000;-;-;-;;NÃO;-;INATIVO;INATIVO;OPERACAO;-;;;
954;ATIVA;627;954;VD954;DSP SAPOPEMBA III;SP ARICANDUVA;SP LESTE NORTE+PR;SUL;CAMILA BORGES;VALTER TOMAZ;BRUNA COSTA ;SP GDE. SP Z.LESTE-GUARULHOS;AVENIDA SAPOPEMBA, 6436;SAPOPEMBA;SAO PAULO;SP;03374-001;-23.611994;-46.476999;NORMAL;DROGARIA SAO PAULO;10/12/2016;MADURA;CBR_P;CBR;Parcela minima de 40 e até 3X;PADRÃO;(11)2305-1466;2306-2586;(11)97386-3947;sapopemba3@dpsp.com.br;07 ÀS 23;07 ÀS 23;07 ÀS 23;DOMINGOS E FERIADOS;RUA;NEW;COMERCIALIZA;-;INATIVO;INATIVO;ATIVO;INATIVO;INATIVO;ATIVO;12;-;3.0;TAKANO;910;420172803116;61.412.110/0792-31;2009540000;-;-;-;;NÃO;-;INATIVO;INATIVO;OPERACAO;-;;;
424;ATIVA;624;424;VD424;DSP SHOPPING ARICANDUVA I;SP ARICANDUVA;SP LESTE NORTE+PR;SUL;CAMILA BORGES;VALTER TOMAZ;BRUNA COSTA ;SP GDE. SP Z.LESTE-GUARULHOS;AVENIDA ARICANDUVA,  5555 ARCO  19;VILA MATILDE;SAO PAULO;SP;03527-000;-23.566251;-46.504079;NORMAL;DROGARIA SAO PAULO;9/1/1991;MADURA;CBR_P;CBR;Parcela minima de 40 e até 3X;PADRÃO;(11)2721-2143;2722-6987;(11)93382-3277;shoparicanduva@dpsp.com.br;10 ÀS 22;10 ÀS 22;10 ÀS 22;DOMINGOS E FERIADOS;SHOP;NEW;COMERCIALIZA;COMERCIALIZA;INATIVO;INATIVO;INATIVO;INATIVO;INATIVO;INATIVO;-;-;2.0;ANTIGO;910;454476850110;61.412.110/0311-15;2004240000;-;-;-;;NÃO;-;INATIVO;INATIVO;INATIVO;-;;;
187;ATIVA;627;187;VD187;DSP VILA ALPINA;SP ARICANDUVA;SP LESTE NORTE+PR;SUL;CAMILA BORGES;VALTER TOMAZ;BRUNA COSTA ;SP GDE. SP Z.LESTE-GUARULHOS;PC. CORONEL MELO GAIA, 03 ARMAZEM 3C;VILA  ALPINA;SAO PAULO;SP;03209-080;-23.598631;-46.559044;NORMAL;DROGARIA SAO PAULO;1/31/2002;MADURA;CBR_P;CBR;Parcela minima de 40 e até 3X;PADRÃO;(11)2317-4173;2317-3761;(11)97416-8173;valpina@dpsp.com.br;07 ÀS 23;07 ÀS 23;07 ÀS 23;DOMINGOS E FERIADOS;RUA;N/C;COMERCIALIZA;COMERCIALIZA;INATIVO;INATIVO;ATIVO;ATIVO;INATIVO;INATIVO;3;-;3.0;TAKANO;910;654118877114;61.412.110/0192-55;2001870000;-;-;-;;NÃO;-;INATIVO;INATIVO;OPERACAO;-;;;
105;ATIVA;549;105;VD105;DSP VILA DIVA;SP ARICANDUVA;SP LESTE NORTE+PR;SUL;CAMILA BORGES;VALTER TOMAZ;BRUNA COSTA ;SP GDE. SP Z.LESTE-GUARULHOS;AV. SAPOPEMBA, 3195 e 3201;AGUA RASA;SAO PAULO;SP;03345-001;-23.573081;-46.558296;NORMAL;DROGARIA SAO PAULO;7/18/1994;MADURA;CBR_PP;CBR;Parcela minima de 40 e até 3X;PADRÃO;(11)2916-8021;(11)2115-4073;(11)97429-1860;vdiva@dpsp.com.br;07 ÀS 23;07 ÀS 23;07 ÀS 23;DOMINGOS E FERIADOS;RUA;N/C;COMERCIALIZA;COMERCIALIZA;INATIVO;INATIVO;ATIVO;ATIVO;INATIVO;INATIVO;-;-;3.0;ANTIGO;910;528093080116;61.412.110/0111-90;2001050000;-;-;-;;NÃO;-;INATIVO;INATIVO;OPERACAO;-;;;
815;ATIVA;549;815;VD815;DSP VILA DIVA II;SP ARICANDUVA;SP LESTE NORTE+PR;SUL;CAMILA BORGES;VALTER TOMAZ;BRUNA COSTA ;SP GDE. SP Z.LESTE-GUARULHOS;AV SAPOPEMBA, 3154;VILA REGENTE FEIJO;SAO PAULO;SP;03345-000;-23.573707;-46.558634;ESCOADORA;DROGARIA SAO PAULO;12/12/2014;MADURA;CBR_G;CBR;Parcela minima de 40 e até 3X;PADRÃO;(11)2717-6684;2154-6622;(11)97441-3081;viladiva2@dpsp.com.br;24 HORAS;24 HORAS;24 HORAS;24 HORAS;RUA;N/C;COMERCIALIZA;COMERCIALIZA;INATIVO;INATIVO;ATIVO;ATIVO;INATIVO;ATIVO;10;-;4.0;ANTIGO;910;688076280115;61.412.110/0662-53;2008150000;-;-;-;;NÃO;-;INATIVO;INATIVO;OPERACAO;-;;;
2343;ATIVA;49;2343;L2343;DSP VILA DIVA III;SP ARICANDUVA;SP LESTE NORTE+PR;SUL;CAMILA BORGES;VALTER TOMAZ;BRUNA COSTA ;SP GDE. SP Z.LESTE-GUARULHOS;AVENIDA SAPOPEMBA, 4100;SAPOPEMBA;SAO PAULO;SP;03374-000;-23.5767;-46.55019;NORMAL;DROGARIA SAO PAULO;5/24/2022;MADURA;POP_M;POP;Parcela minima de 40 e até 3X;PADRÃO;(11)2362-9381;2362-9384;(11)99680-9872;viladiva3@dpsp.com.br;07 ÀS 23;07 ÀS 23;07 ÀS 23;DOMINGOS E FERIADOS;RUA;NEW;NÃO COMERCIALIZA;COMERCIALIZA;OPERACAO;OPERACAO;ATIVO;INATIVO;INATIVO;INATIVO;7;-;3.0;TAKANO;910;143320736115;61.412.110/0588-20;2023430000;-;-;-;;NÃO;-;OPERACAO;INATIVO;OPERACAO;-;;;
2185;ATIVA;627;2185;L2185;DSP VILA EMA;SP ARICANDUVA;SP LESTE NORTE+PR;SUL;CAMILA BORGES;VALTER TOMAZ;BRUNA COSTA ;SP GDE. SP Z.LESTE-GUARULHOS;AV VILA EMA;VILA EMA;SAO PAULO;SP;03282-000;-23.587871;-46.543848;NORMAL;DROGARIA SAO PAULO;6/24/2020;MADURA;CBR_M;CBR;Parcela minima de 40 e até 3X;PADRÃO;(11)2918-5930;2116-5377;(11)97493-0035;vila.ema@dpsp.com.br;24 HORAS;24 HORAS;24 HORAS;24 HORAS;RUA;NEW;COMERCIALIZA;-;OPERACAO;OPERACAO;ATIVO;ATIVO;INATIVO;INATIVO;29;-;3.0;ANTIGO;910;688337702115;61.412.110/1051-78;2021850000;-;-;-;;NÃO;-;INATIVO;INATIVO;OPERACAO;-;;;
728;ATIVA;627;728;VD728;DSP VILA RICA;SP ARICANDUVA;SP LESTE NORTE+PR;SUL;CAMILA BORGES;VALTER TOMAZ;BRUNA COSTA ;SP GDE. SP Z.LESTE-GUARULHOS;AV INCONFIDENCIA MINEIRA, 941;VILA RICA;SAO PAULO;SP;03911-000;-23.577215;-46.516721;ESCOADORA;DROGARIA SAO PAULO;4/4/2015;MADURA;CBR_M;CBR;Parcela minima de 40 e até 3X;PADRÃO;(11)2306-7423;2306-6572;(11)95579-9569;vilarica@dpsp.com.br;24 HORAS;24 HORAS;24 HORAS;24 HORAS;RUA;N/C;COMERCIALIZA;COMERCIALIZA;INATIVO;INATIVO;ATIVO;INATIVO;INATIVO;INATIVO;4;-;3.0;ANTIGO;910;117002401111;61.412.110/0633-19;2007280000;-;-;-;;NÃO;-;INATIVO;OPERACAO;OPERACAO;-;;;
2332;ATIVA;49;2332;L2332;DSP VILA ZELINA;SP ARICANDUVA;SP LESTE NORTE+PR;SUL;CAMILA BORGES;VALTER TOMAZ;BRUNA COSTA ;SP GDE. SP Z.LESTE-GUARULHOS;AVENIDA ZELINA, 680;VILA ZELINA;SAO PAULO;SP;03143-000;-23.58995;-46.5774;NORMAL;DROGARIA SAO PAULO;6/27/2022;2022;CBR_M;CBR;Parcela minima de 40 e até 3X;PADRÃO;(11)2365-1304;2365-1305;(11)93251-5450;vila.zelina@dpsp.com.br;24 HORAS;24 HORAS;24 HORAS;24 HORAS;RUA;NEW;NÃO COMERCIALIZA;COMERCIALIZA;OPERACAO;OPERACAO;ATIVO;INATIVO;INATIVO;ATIVO;3;-;3.0;TAKANO;910;136157062111;61.412.110/0244-10;2023320000;-;-;-;;NÃO;-;INATIVO;INATIVO;OPERACAO;-;;;
977;ATIVA;642;977;VD977;DSP BAIRRO DO LIMAO;SP FREGUESIA;SP LESTE NORTE+PR;SUL;ADRIANA ROTA;VALTER TOMAZ;BRUNA COSTA ;SP NORTE;AV PROFESSOR CELESTINO BOURROUL, 730;LIMAO;SAO PAULO;SP;02710-001;-23.507592;-46.675406;NORMAL;DROGARIA SAO PAULO;12/13/2016;MADURA;AR_M;AR;Parcela minima de 60 e até 3X;PADRÃO;(11)2306-2647;2306-2519;(11)96401-1794;bairrodolimao@dpsp.com.br;07 ÀS 23;07 ÀS 23;07 ÀS 23;DOMINGOS E FERIADOS;RUA;N/C;COMERCIALIZA;-;INATIVO;INATIVO;ATIVO;INATIVO;ATIVO;ATIVO;5;-;3.0;ANTIGO;910;84950289;61.412.110/0812-10;2009770000;-;-;-;;NÃO;-;INATIVO;INATIVO;OPERACAO;-;;;
956;ATIVA;639;956;VD956;DSP BRASILANDIA;SP FREGUESIA;SP LESTE NORTE+PR;SUL;ADRIANA ROTA;VALTER TOMAZ;BRUNA COSTA ;SP NORTE;RUA PARAPUA, 400;ITABERABA;SAO PAULO;SP;02831-000;-23.481279;-46.693969;NORMAL;DROGARIA SAO PAULO;11/25/2016;MADURA;CBR_M;CBR;Parcela minima de 40 e até 3X;PADRÃO;(11)2305-9002;2305-8996;(11)95657-6460;brasilandia@dpsp.com.br;07 ÀS 23;07 ÀS 23;07 ÀS 23;DOMINGOS E FERIADOS;RUA;N/C;COMERCIALIZA;-;OPERACAO;INATIVO;ATIVO;INATIVO;INATIVO;ATIVO;4;-;3.0;ANTIGO;910;206333350110;61.412.110/0791-50;2009560000;-;-;-;;NÃO;-;INATIVO;INATIVO;OPERACAO;-;;;
985;ATIVA;636;985;VD985;DSP DIREITOS HUMANOS;SP FREGUESIA;SP LESTE NORTE+PR;SUL;ADRIANA ROTA;VALTER TOMAZ;BRUNA COSTA ;SP NORTE;Avenida Conselheiro Moreira de Barros, 3008;LAUZANE PAULISTA;SAO PAULO;SP;02430-002;-23.481055;-46.6497;NORMAL;DROGARIA SAO PAULO;11/30/2016;MADURA;CBR_PP;CBR;Parcela minima de 40 e até 3X;PADRÃO;(11)2306-3673;2306-3759;(11)96413-2970;direitoshumanos@dpsp.com.br;07 ÀS 23;07 ÀS 23;07 ÀS 23;DOMINGOS E FERIADOS;RUA;N/C;COMERCIALIZA;-;INATIVO;INATIVO;ATIVO;INATIVO;INATIVO;ATIVO;10;-;3.0;ANTIGO;910;206179290113;61.412.110/0814-81;2009850000;-;-;-;;NÃO;-;INATIVO;INATIVO;OPERACAO;-;;;
170;ATIVA;639;170;VD170;DSP FREGUESIA DO O;SP FREGUESIA;SP LESTE NORTE+PR;SUL;ADRIANA ROTA;VALTER TOMAZ;BRUNA COSTA ;SP NORTE;R. BONIFACIO CUBAS, 116;FREGUESIA DO O;SAO PAULO;SP;02731-000;-23.501215;-46.694328;NORMAL;DROGARIA SAO PAULO;10/31/2001;MADURA;CBR_P;CBR;Parcela minima de 40 e até 3X;PADRÃO;(11)3931-3107;3931-8185;(11)95581-9195;freguesiao@dpsp.com.br;07 ÀS 23;07 ÀS 23;07 ÀS 23;DOMINGOS E FERIADOS;RUA;NEW;COMERCIALIZA;COMERCIALIZA;INATIVO;INATIVO;ATIVO;INATIVO;INATIVO;ATIVO;6;-;3.0;TAKANO;910;623180775117;61.412.110/0178-05;2001700000;-;-;-;;NÃO;-;INATIVO;OPERACAO;OPERACAO;-;;;
387;ATIVA;639;387;VD387;DSP FREGUESIA DO O II;SP FREGUESIA;SP LESTE NORTE+PR;SUL;ADRIANA ROTA;VALTER TOMAZ;BRUNA COSTA ;SP NORTE;AV MIN PETRONIO PORTELA, 370;MOINHO VELHO;SAO PAULO;SP;02959-000;-23.502564;-46.694647;NORMAL;DROGARIA SAO PAULO;6/15/2012;MADURA;CBR_M;CBR;Parcela minima de 40 e até 3X;PADRÃO;(11)3932-0315;3932-0138;(11)99815-2895;freguesiao2@dpsp.com.br;24 HORAS;24 HORAS;24 HORAS;24 HORAS;RUA;N/C;COMERCIALIZA;COMERCIALIZA;INATIVO;INATIVO;ATIVO;ATIVO;ATIVO;ATIVO;2;-;3.0;ANTIGO;910;206394980116;61.412.110/0425-83;2003870000;-;-;-;;SIM;45642;INATIVO;INATIVO;OPERACAO;-;;;
937;ATIVA;636;937;VD937;DSP FREGUESIA DO O III;SP FREGUESIA;SP LESTE NORTE+PR;SUL;ADRIANA ROTA;VALTER TOMAZ;BRUNA COSTA ;SP NORTE;RUA MATEUS DE LEAO, 46 LOJA TERREA;VILA ALBERTINA;SAO PAULO;SP;02731-050;-23.496655;-46.696136;NORMAL;DROGARIA SAO PAULO;12/17/2016;MADURA;AR_P;AR;Parcela minima de 60 e até 3X;PADRÃO;(11)2306-8403;2306-8957;(11)96409-4935;freguesiao3@dpsp.com.br;07 ÀS 23;07 ÀS 23;07 ÀS 23;DOMINGOS E FERIADOS;POSTO;N/C;COMERCIALIZA;-;INATIVO;INATIVO;ATIVO;INATIVO;ATIVO;INATIVO;7;-;3.0;ANTIGO;910;623138281114;61.412.110/0700-13;2009370000;-;-;-;;NÃO;-;INATIVO;INATIVO;OPERACAO;-;;;
195;ATIVA;525;195;VD195;DSP IMIRIM;SP FREGUESIA;SP LESTE NORTE+PR;SUL;ADRIANA ROTA;VALTER TOMAZ;BRUNA COSTA ;SP NORTE;AV. IMIRIM, 3115/3123;IMIRIM;SAO PAULO;SP;02465-400;-23.480324;-46.656348;NORMAL;DROGARIA SAO PAULO;10/11/2002;MADURA;CBR_P;CBR;Parcela minima de 40 e até 3X;PADRÃO;(11)3851-4016;3983-9422;(11)95663-4171;imirim@dpsp.com.br;07 ÀS 23;07 ÀS 23;07 ÀS 23;DOMINGOS E FERIADOS;RUA;N/C;COMERCIALIZA;COMERCIALIZA;INATIVO;INATIVO;ATIVO;INATIVO;INATIVO;INATIVO;3;-;3.0;ANTIGO;910;206433639118;61.412.110/0202-61;2001950000;-;-;-;;NÃO;-;INATIVO;INATIVO;OPERACAO;-;;;
138;ATIVA;582;138;VD138;DSP ITABERABA;SP FREGUESIA;SP LESTE NORTE+PR;SUL;ADRIANA ROTA;VALTER TOMAZ;BRUNA COSTA ;SP NORTE;AV. ITABERABA, 1945/1949;ITABERABA;SAO PAULO;SP;02739-000;-23.485081;-46.69195;NORMAL;DROGARIA SAO PAULO;3/29/1998;MADURA;CBR_P;CBR;Parcela minima de 40 e até 3X;PADRÃO;(11)3991-2115;(11)3978-4798;(11)95665-7984;itaberaba@dpsp.com.br;07 ÀS 23;07 ÀS 23;07 ÀS 23;DOMINGOS E FERIADOS;RUA;N/C;COMERCIALIZA;COMERCIALIZA;OPERACAO;INATIVO;ATIVO;INATIVO;ATIVO;ATIVO;-;-;3.0;ANTIGO;910;206451567110;61.412.110/0153-49;2001380000;-;-;-;;NÃO;-;OPERACAO;INATIVO;OPERACAO;-;;;
806;ATIVA;875;806;VD806;DSP JARDIM SANTO ELIAS;SP FREGUESIA;SP LESTE NORTE+PR;SUL;ADRIANA ROTA;VALTER TOMAZ;BRUNA COSTA ;SP NORTE;AV MUTINGA, 2372;JARDIM SANTO ELIAS;SAO PAULO;SP;05110-000;-23.486361;-46.747533;NORMAL;DROGARIA SAO PAULO;12/13/2014;MADURA;CBR_M;CBR;Parcela minima de 40 e até 3X;PADRÃO;(11)3903-5758;3902-6448;(11)95666-4801;jardimsantoelias@dpsp.com.br;07 ÀS 23;07 ÀS 23;07 ÀS 23;DOMINGOS E FERIADOS;RUA;N/C;COMERCIALIZA;COMERCIALIZA;INATIVO;INATIVO;ATIVO;INATIVO;INATIVO;ATIVO;5;-;3;TAKANO;910;206499383114;61.412.110/0652-81;2008060000;-;-;-;;NÃO;-;INATIVO;OPERACAO;OPERACAO;-;;;
191;ATIVA;525;191;VD191;DSP LAUZANE PAULISTA;SP FREGUESIA;SP LESTE NORTE+PR;SUL;ADRIANA ROTA;VALTER TOMAZ;BRUNA COSTA ;SP NORTE;AV. PARADA PINTO, 2258;LAUZANE PAULISTA;SAO PAULO;SP;02611-001;-23.470067;-46.649025;ESCOADORA;DROGARIA SAO PAULO;1/9/2003;MADURA;CBR_M;CBR;Parcela minima de 40 e até 3X;PADRÃO;(11)2232-8882;2235-6692;(11)95675-8965;lpaulista@dpsp.com.br;24 HORAS;24 HORAS;24 HORAS;24 HORAS;RUA;N/C;COMERCIALIZA;BLOQUEADA;OPERACAO;INATIVO;ATIVO;INATIVO;INATIVO;INATIVO;8;-;4;ANTIGO;910;206063752116;61.412.110/0198-40;2001910000;-;-;-;;NÃO;-;OPERACAO;INATIVO;OPERACAO;-;;;
172;ATIVA;531;172;VD172;DSP MUTINGA;SP FREGUESIA;SP LESTE NORTE+PR;SUL;ADRIANA ROTA;VALTER TOMAZ;BRUNA COSTA ;SP NORTE;AV. AGENOR COUTO DE MAGALHAES 25;VILA PEREIRA BARRETO;SAO PAULO;SP;05174-000;-23.484377;-46.740889;ESCOADORA;DROGARIA SAO PAULO;11/29/2001;MADURA;CBR_P;CBR;Parcela minima de 40 e até 3X;PADRÃO;(11)3902-4367;3902-4945;(11)95782-8992;mutinga@dpsp.com.br;24 HORAS;24 HORAS;24 HORAS;24 HORAS;RUA;N/C;COMERCIALIZA;COMERCIALIZA;OPERACAO;INATIVO;ATIVO;INATIVO;INATIVO;ATIVO;4;-;3;ANTIGO;910;206130079110;61.412.110/0179-88;2001720000;-;-;-;;NÃO;-;INATIVO;INATIVO;OPERACAO;-;;;
523;ATIVA;875;523;VD523;DSP PARQUE SAO DOMINGOS;SP FREGUESIA;SP LESTE NORTE+PR;SUL;ADRIANA ROTA;VALTER TOMAZ;BRUNA COSTA ;SP NORTE;R WILLIS ROBERTO BANKS, 17 TERREO;PARQUE MARIA DOMITILA;SAO PAULO;SP;05128-000;-23.493398;-46.73721;NORMAL;DROGARIA SAO PAULO;9/17/2012;MADURA;CBR_PP;CBR;Parcela minima de 40 e até 3X;PADRÃO;(11)3902-6751;3902-7476;(11)96377-1372;psdomingos@dpsp.com.br;07 ÀS 23;07 ÀS 23;07 ÀS 23;DOMINGOS E FERIADOS;RUA;N/C;COMERCIALIZA;COMERCIALIZA;INATIVO;INATIVO;ATIVO;INATIVO;INATIVO;ATIVO;3;-;3;ANTIGO;910;206323977110;61.412.110/0433-93;2005230000;-;-;-;;NÃO;-;INATIVO;OPERACAO;OPERACAO;-;;;
726;ATIVA;525;726;VD726;DSP PEDRA BRANCA;SP FREGUESIA;SP LESTE NORTE+PR;SUL;ADRIANA ROTA;VALTER TOMAZ;BRUNA COSTA ;SP NORTE;AV SANTA INES, 3902;JARDIM PERI;SAO PAULO;SP;02631-000;-23.457228;-46.648739;NORMAL;DROGARIA SAO PAULO;10/23/2014;MADURA;CBR_M;CBR;Parcela minima de 40 e até 3X;PADRÃO;(11)2208-3274;2231-7862;(11)99702-0563;pedrabranca@dpsp.com.br;07 ÀS 23;07 ÀS 23;07 ÀS 23;DOMINGOS E FERIADOS;RUA;N/C;COMERCIALIZA;COMERCIALIZA;INATIVO;INATIVO;ATIVO;INATIVO;INATIVO;ATIVO;4;-;3;ANTIGO;910;239053161110;61.412.110/0627-70;2007260000;-;-;-;;NÃO;-;INATIVO;INATIVO;OPERACAO;-;;;
